Author Id,Topic Words
5720,"{'iza': 0.13126006715096417, 'axia': 0.11524085547789642, 'ive': 0.09610975589719771, 'brs': 0.08989327220597663, 'ide': 0.08108902475716392, 'whi': 0.08022836908392252, 'whe': 0.06265608616692103, 'lim': 0.0552074385955416, 'drx': 0.05481970349922144, 'rgt': 0.05052010776242765, 'fey': 0.045335928287779576, 'thi': 0.04399385809950081, 'aga': 0.03869859956677771, 'zga': 0.03567683062603354, 'hei': 0.035260551771551046, 'ega': 0.03508654037882728, 'bee': 0.03286613860683052, 'hega': 0.03242631380550073, 'gef': 0.032090066554506996, 'ead': 0.03164673952266764, 'gga': 0.030074335423187624, 'ake': 0.029552783086853704, 'iva': 0.028864710347766262, 'eva': 0.02872914787426066, 'sef': 0.02872914787426066, 'edi': 0.02705195876901903, 'ffbrs': 0.02634381860774121, 'efe': 0.025927695752659408, 'bey': 0.02583290073035016, 'rdfex': 0.025293121327753076}"
11269,"{'lagrangian': 0.22437343341827493, 'equations': 0.1374213794715658, 'motion': 0.10436328812982232, 'elds': 0.0834519542071839, 'square': 0.08155720415361269, 'constraints': 0.07403713898517064, 'root': 0.07080023551910171, 'companion': 0.07009370348246294, 'terms': 0.06362506800655088, 'indices': 0.04675631183866709, 'case': 0.04015192360124936, 'dimensions': 0.03933003009456996, 'number': 0.03610360251426864, 'eld': 0.035815020028870784, 'lagrangians': 0.03578718812846223, 'expression': 0.0312226527098976, 'involves': 0.0312226527098976, 'components': 0.030138971526361254, 'subject': 0.030097294741487056, 'dimension': 0.030097294741487056, 'bdb': 0.030097294741487056, 'klein': 0.02977610789390997, 'gordon': 0.02977610789390997, 'identity': 0.028799914533364585, 'written': 0.027890384451725758, 'vanish': 0.027890384451725758, 'subscript': 0.027876091765440324, 'fairlie': 0.027876091765440324, 'symmetry': 0.0255034243115234, 'jacobians': 0.0255034243115234}"
12236,"{'dimensional': 0.15531107923071302, 'noncommutative': 0.13426092674668733, 'model': 0.12175021261740951, 'algebra': 0.10986411379570235, 'solitons': 0.1073181026928879, 'space': 0.09651675868346914, 'matrix': 0.08068030549556639, 'case': 0.07573500151580925, 'gauge': 0.06964210917445218, 'theory': 0.04897255492634532, 'limit': 0.04832993314806574, 'heisenberg': 0.04727457043486316, 'models': 0.04716010787438488, 'lattice': 0.045458708473867515, 'hep': 0.04411700852811165, 'doubling': 0.04349571886563883, 'dierent': 0.03653497447870421, 'initial': 0.03609116720335814, 'dynamics': 0.03595978504424341, 'jhep': 0.03540318347504624, 'module': 0.03533878578161708, 'map': 0.035262109223964166, 'group': 0.03490027456383256, 'sochichiu': 0.033236588596770866, 'commutators': 0.03315390964700987, 'generated': 0.03037010850483711, 'soliton': 0.030109353603920832, 'dimensions': 0.02953504739742611, 'equivalence': 0.02941683261677669, 'action': 0.02920850578782732}"
8182,"{'matrix': 0.09277491069040011, 'supersymmetric': 0.07396259825638798, 'elds': 0.07065919601338369, 'toric': 0.06956402844469722, 'orbifold': 0.058995062844433795, 'theory': 0.05196775656183519, 'set': 0.04683623805843858, 'gauge': 0.044101933496944294, 'charge': 0.0428658643423886, 'singularity': 0.036770141049940176, 'terms': 0.03401488903352708, 'brane': 0.03392717631958255, 'orbifolds': 0.032329427585581424, 'space': 0.0282554705578911, 'case': 0.02752400162533497, 'data': 0.027047011337797272, 'branes': 0.024999733548294836, 'form': 0.02254349714644574, 'diagram': 0.022371365925260234, 'hep': 0.020420802473969952, 'marginal': 0.019177745832857515, 'reduced': 0.018584332794506567, 'qred': 0.017583471165008066, 'matter': 0.016055486586760304, 'resolutions': 0.015261998702010279, 'columns': 0.014800586476442222, 'inverse': 0.014292284025693505, 'variables': 0.013941099457856404, 'fold': 0.01393882263232954, 'decay': 0.013857818700666576}"
5923,"{'solution': 0.10340555192168227, 'eld': 0.07131050070069045, 'dimensional': 0.0504621675355886, 'boundary': 0.04966674402329152, 'energy': 0.04495444368487435, 'case': 0.04360205850144104, 'temperature': 0.04329187597009709, 'sundrum': 0.03974617267433351, 'ground': 0.03963335467753629, 'cavity': 0.03780274569264469, 'conditions': 0.03515272187680535, 'order': 0.035042230934838776, 'gas': 0.033558665695566356, 'state': 0.030383032491336774, 'randall': 0.02981022015506464, 'model': 0.025976111720808076, 'species': 0.025955301506614147, 'bose': 0.024851880544660962, 'vacuum': 0.024665778026871865, 'cos': 0.024474667260015265, 'scalar': 0.023311116821705946, 'low': 0.022396273157967557, 'rst': 0.020942509448456322, 'rev': 0.020766543319459034, 'constant': 0.020754890541659694, 'bessel': 0.02010459006011761, 'kaluza': 0.01943239664138237, 'spacetime': 0.01943239664138237, 'interacting': 0.01911816397911443, 'lett': 0.018507031576643587}"
12243,"{'parity': 0.14853271752187414, 'divergence': 0.12435647550435257, 'theory': 0.09368081132421327, 'odd': 0.08721280545093778, 'gauge': 0.08056604512999954, 'diagrams': 0.07097755852480303, 'shift': 0.06924955878007201, 'term': 0.0646095652327463, 'action': 0.05762521613214477, 'quadratic': 0.05469835881517297, 'elds': 0.05374063878029009, 'regularization': 0.052189110579835996, 'eld': 0.04211479294445021, 'hcd': 0.03864791577252853, 'terms': 0.036874430849916456, 'integer': 0.03446707748695493, 'diagram': 0.032796940615232, 'corrections': 0.032006711198721845, 'loop': 0.031563734103771494, 'contribution': 0.02999870750737887, 'momentum': 0.027251248259696773, 'ymcs': 0.027251248259696773, 'regulator': 0.02702068189452779, 'derivative': 0.022011672400812504, 'ghost': 0.02146040461948212, 'regularized': 0.02047135257750904, 'result': 0.020190607802853158, 'method': 0.019234786929653455, 'innite': 0.019118950469875273, 'hybrid': 0.018872795430957157}"
10006,"{'function': 0.03849684334787008, 'real': 0.03830400307875395, 'exp': 0.03707046156390988, 'log': 0.027513702703346465, 'equation': 0.02654105354709206, 'cft': 0.025590373679832294, 'eld': 0.020201402411198943, 'asymptotic': 0.019847935244699272, 'partition': 0.019233903557295588, 'model': 0.018654660016136346, 'theory': 0.01788291344980039, 'values': 0.017787993113867216, 'sphere': 0.017120689123913974, 'tcs': 0.016711718072293824, 'parameter': 0.016375987324859856, 'imaginary': 0.016218563666382857, 'strip': 0.01572504282200933, 'tba': 0.014646427046276361, 'elds': 0.013470406402296464, 'complex': 0.013315837092385763, 'figure': 0.012970116107807187, 'zeros': 0.012005768639044002, 'structure': 0.011202233962465408, 'analytic': 0.011202233962465408, 'sinh': 0.01088830927849898, 'cosh': 0.010815377915831474, 'large': 0.010815377915831474, 'conformal': 0.010783331638263179, 'simple': 0.010307435409164399, 'primary': 0.010307435409164399}"
11454,"{'boundary': 0.23435089379941815, 'state': 0.19940149025993514, 'feynman': 0.1543524856652122, 'rules': 0.1190845961125343, 'path': 0.10790701559971488, 'cutting': 0.10670689995184658, 'integral': 0.10498798345076552, 'equation': 0.09115947598644714, 'diagram': 0.09115841370385136, 'hopf': 0.08899148659608558, 'background': 0.07894761711516768, 'exp': 0.07077069811145839, 'coproduct': 0.06961047077302683, 'string': 0.0674473407032769, 'representation': 0.06598149131410302, 'algebra': 0.057803845359585465, 'antipode': 0.054978215343435444, 'diagrams': 0.05043303142434906, 'conformal': 0.05018769869670403, 'brane': 0.049860685480177955, 'set': 0.04782461470496552, 'conjugation': 0.04383483815163497, 'theory': 0.034795871176557004, 'largest': 0.03343940436129556, 'gauge': 0.03173435216287999, 'figure': 0.03166525593312028, 'algebraic': 0.0314251833925222, 'vertex': 0.03134630815585732, 'time': 0.029638023595837323, 'axiom': 0.02926725607677251}"
12254,"{'dimensional': 0.09739299773124675, 'brane': 0.07305908308474571, 'gab': 0.0681485190617144, 'equation': 0.05813661042096147, 'metric': 0.04756670746325015, 'cosmological': 0.033563190109114904, 'boundary': 0.03343395469648565, 'equations': 0.03308272196122572, 'hep': 0.0252724680771127, 'action': 0.022977055999369642, 'hab': 0.02270264286127474, 'case': 0.022234946364714434, 'theory': 0.021428004500037123, 'term': 0.021201135263681753, 'variation': 0.02109935501138612, 'standard': 0.020146859504296954, 'matter': 0.018371227635444964, 'banb': 0.018371227635444964, 'embedded': 0.01752934186837703, 'space': 0.016090825437209747, 'curvature': 0.015114370056023448, 'induced': 0.01468776162752769, 'universe': 0.01468776162752769, 'terms': 0.014074042846146488, 'stress': 0.013795416195001327, 'valid': 0.012255048897223625, 'law': 0.011790154634233843, 'lett': 0.011202637326249154, 'rst': 0.01080213874685476, 'tensor': 0.01080213874685476}"
12255,"{'mass': 0.10066247454959926, 'schemes': 0.09580644728851431, 'mom': 0.04933545644955864, 'energy': 0.04470850900783099, 'qtoe': 0.04362511646190866, 'parameters': 0.03889004784893263, 'equation': 0.033277724810728646, 'coarse': 0.030610578627558428, 'dened': 0.029307621216224388, 'loop': 0.02903861370317606, 'dierential': 0.02784711833650323, 'scale': 0.027738538490812238, 'equations': 0.025868257485051508, 'scheme': 0.023036262286594784, 'masses': 0.022983328376863295, 'dependence': 0.02228451055650421, 'rev': 0.019030248117004732, 'constants': 0.018818470529254304, 'low': 0.01716077878417297, 'modes': 0.01716077878417297, 'callan': 0.01652492635121644, 'symanzik': 0.016099408111516663, 'heavy': 0.015749019794585102, 'functions': 0.01508403212927667, 'renormalization': 0.01508403212927667, 'independent': 0.01471552508010579, 'dierentiation': 0.014635491926691068, 'fact': 0.014338039333880434, 'physical': 0.013213756584655024, 'integration': 0.01273830739588461}"
12256,"{'adic': 0.2266182488059389, 'adelic': 0.12355996412496151, 'string': 0.10057496439548246, 'amplitude': 0.06359912107679899, 'numbers': 0.04857829540575155, 'space': 0.04857829540575155, 'theory': 0.044914962306027734, 'real': 0.044548635453118726, 'time': 0.036023768796323394, 'amplitudes': 0.028129917526949794, 'veneziano': 0.026664703148083904, 'integral': 0.021280581705734186, 'planck': 0.021280581705734186, 'eld': 0.01659567732367706, 'quantum': 0.01641056564188198, 'geometry': 0.015919506506320916, 'archimedean': 0.015919506506320916, 'mathematical': 0.015919506506320916, 'valued': 0.014337227110619606, 'pzp': 0.014337227110619606, 'number': 0.014337227110619606, 'ampli': 0.014210621167787436, 'graev': 0.014177322958506322, 'shapiro': 0.014085981839830676, 'virasoro': 0.013135004162004998, 'yps': 0.012405893220945667, 'lett': 0.011082162975632137, 'discreteness': 0.011082162975632137, 'press': 0.011082162975632137, 'character': 0.011082162975632137}"
11033,"{'functional': 0.1277517425273914, 'mass': 0.12635593499481268, 'boundary': 0.07821234501696789, 'gauge': 0.06276852963797194, 'wave': 0.0614006307576287, 'vacuum': 0.05671733083204375, 'form': 0.04362868367187213, 'ghosts': 0.04307916036965154, 'action': 0.04132941388625134, 'schwinger': 0.0380033822154302, 'case': 0.03742495352242001, 'ricci': 0.03621903169968392, 'eld': 0.03621903169968392, 'lagrangian': 0.034700516875683096, 'quant': 0.029212670657198903, 'distance': 0.029101509076433277, 'exp': 0.029087793638543014, 'theory': 0.028724856323694148, 'condensate': 0.02836839465302686, 'pair': 0.027598711850336525, 'fadeev': 0.027598711850336525, 'correlation': 0.02706340998256382, 'expectation': 0.0267260159046602, 'functions': 0.026701296499540117, 'background': 0.025454062152724055, 'time': 0.02521984902382774, 'chiral': 0.02515067754548328, 'elds': 0.024939054733004815, 'level': 0.02449204007644923, 'nucl': 0.023114464537380752}"
12290,"{'supersymmetric': 0.048998232315160845, 'action': 0.03990420028869447, 'complex': 0.03927527643056017, 'case': 0.03883819616015872, 'sphere': 0.03506948497503313, 'gauge': 0.02714602216965911, 'theory': 0.024571973376362893, 'race': 0.023864914402038258, 'fuzzy': 0.022679810148176025, 'dened': 0.021875450479622097, 'commutative': 0.019980397913053442, 'supersphere': 0.01897167598527629, 'algebra': 0.01821905003720446, 'abelian': 0.01768456375716799, 'yang': 0.01707740789915771, 'form': 0.01610298346699633, 'super': 0.013804198751761256, 'elds': 0.013804198751761256, 'forms': 0.013274629684008716, 'mills': 0.01151898347269139, 'valavane': 0.011275984412677633, 'poisson': 0.010432096102478814, 'schwinger': 0.010385168915381757, 'geometry': 0.009556301189149722, 'quantization': 0.009484585510246729, 'graded': 0.009449789457413383, 'eld': 0.009052391256252838, 'noncommutative': 0.008847191716484494, 'operator': 0.008363254776357451, 'modied': 0.008363254776357451}"
8002,"{'data': 0.06195612360785335, 'spacetime': 0.0605117555334804, 'spectral': 0.05970349937277669, 'space': 0.04762463564704238, 'hadamard': 0.034461648799639436, 'eld': 0.03430953628667665, 'time': 0.03372561645423261, 'condition': 0.032369209922538146, 'principle': 0.030984977654516226, 'states': 0.030973241675743043, 'manifold': 0.02848789115152614, 'metric': 0.025101301184904324, 'algebra': 0.023549260293017824, 'smoothness': 0.02205128963625315, 'function': 0.02152051709510817, 'point': 0.020701343271372893, 'volume': 0.018499054197576168, 'quantum': 0.017460047149988278, 'classical': 0.017460047149988278, 'dierent': 0.015550612233280157, 'dirac': 0.014462527411088834, 'causal': 0.014462527411088834, 'hyperbolic': 0.014358947369472163, 'spin': 0.014358947369472163, 'phase': 0.014358947369472163, 'times': 0.012963155902519924, 'understood': 0.012478579116382393, 'smooth': 0.012214513120027064, 'hypersurface': 0.012214513120027064, 'geometry': 0.012026157774388119}"
11700,"{'star': 0.2484679219946199, 'product': 0.2450712744432742, 'quantization': 0.05832985897020028, 'method': 0.048856727223631755, 'integral': 0.044394503872693704, 'multiple': 0.0433052013109153, 'berezin': 0.042099627510471624, 'moyal': 0.041467029382844016, 'dened': 0.03404598875205057, 'deformation': 0.03330225748814453, 'associative': 0.02963167927503019, 'kontsevich': 0.028235818773161402, 'path': 0.02630033989604151, 'associativity': 0.0255478458650842, 'manifold': 0.02231679227870298, 'skew': 0.022016501040124994, 'kahler': 0.021879768080956267, 'products': 0.019451381228490775, 'lim': 0.019451381228490775, 'plane': 0.017294757383256663, 'condition': 0.017033396553530183, 'satises': 0.013143923895672996, 'function': 0.013143923895672996, 'dierential': 0.01299537759238796, 'written': 0.01234065571687619, 'symmetric': 0.011737328162304599, 'boundary': 0.011737328162304599, 'sphere': 0.0113650454892659, 'dwd': 0.0113650454892659, 'case': 0.01112344820422228}"
5546,"{'dipole': 0.11587505125687914, 'electric': 0.06470199239032304, 'charge': 0.057492102972003675, 'magnetic': 0.05741288252074102, 'potential': 0.03745672245405314, 'gas': 0.034183861616683395, 'function': 0.03290513738538141, 'string': 0.03236343286130386, 'distance': 0.030231029904199114, 'energy': 0.0289788288604354, 'charges': 0.028748875438294207, 'dipoles': 0.0266178251352589, 'particles': 0.02471790969133858, 'test': 0.022701293826961347, 'fig': 0.02213524970343314, 'linear': 0.022130423618761948, 'distances': 0.020165191227887576, 'interaction': 0.015689011028847795, 'large': 0.015689011028847795, 'temperature': 0.015689011028847795, 'pointlike': 0.015689011028847795, 'particle': 0.01557457168176251, 'egas': 0.015464385220500323, 'small': 0.014950364447318364, 'density': 0.014693782657850128, 'size': 0.01438345382776543, 'model': 0.013733289187687486, 'contribution': 0.013450920929327904, 'loop': 0.013318412302364135, 'term': 0.012587767490208714}"
12318,"{'vortex': 0.19020940484452062, 'solutions': 0.07264417476453792, 'solution': 0.06398638511243515, 'gauge': 0.057140098744038054, 'eld': 0.05228807164828694, 'exp': 0.04217201063062846, 'vortices': 0.041718729875966865, 'core': 0.032813071652532985, 'group': 0.03045855930603135, 'phase': 0.02944954078788207, 'energy': 0.028332208826093372, 'loops': 0.026206197490929495, 'loop': 0.023018459161504926, 'wilson': 0.022039923908757864, 'theory': 0.01843388981767722, 'higgs': 0.01843388981767722, 'trivial': 0.0163267213260907, 'region': 0.014177899586314338, 'inside': 0.014177899586314338, 'classical': 0.013906243084866807, 'rst': 0.012824170165953733, 'dimensions': 0.012274725809782555, 'modes': 0.011818848046351166, 'abrikosov': 0.011668598770985888, 'charge': 0.01106770055222185, 'matrix': 0.011028168269622374, 'density': 0.010994758548675654, 'dimensional': 0.010918907138974135, 'nite': 0.009824680839660637, 'polyakov': 0.009824680839660637}"
9501,"{'gauge': 0.14439491853610248, 'function': 0.05385835011115232, 'eld': 0.05137362229482727, 'coupling': 0.046986984530946074, 'mixing': 0.04069335669372554, 'action': 0.03842403729804541, 'erg': 0.029364878971260854, 'cuto': 0.028192839339043624, 'invariant': 0.026320976466687185, 'term': 0.023282043540404827, 'fermi': 0.021729582077183868, 'limit': 0.021465095368716748, 'large': 0.021274222458041947, 'symmetry': 0.020899117116156368, 'renormalization': 0.019925405780212662, 'constant': 0.019143034679768873, 'beta': 0.01831403388122061, 'eective': 0.017715170093080962, 'hep': 0.017242422218475516, 'composite': 0.01566564476955058, 'theory': 0.01552556108208468, 'vector': 0.014794860851924252, 'identity': 0.01332383380335632, 'auxiliary': 0.012423551236951658, 'space': 0.011100762782806006, 'equations': 0.010784585930782749, 'write': 0.010361931064988145, 'equation': 0.009997034160074407, 'chiral': 0.009412427122395428, 'parts': 0.009412427122395428}"
