Author Id,Paper Id
10963,"['9903090', '9906081', '9910031', '9912257', '0003050', '0005208', '0102007', '0106189', '0110113', '0203165', '0301099']"
10964,['9905112']
10965,"['9905111', '0011256', '0203249']"
10966,['9905116']
10967,"['9905122', '0004170']"
10968,['9905123']
10969,"['9905129', '0012138']"
10970,"['9905136', '9906174', '0005286', '0205128']"
10971,['9905133']
10972,"['9905136', '9906174', '0005286']"
10973,['9905124']
10974,"['9905139', '9910161', '0003233', '0009122', '0106203', '0212206']"
10975,"['9905140', '9912048', '0008233']"
10976,"['9905141', '0101018']"
10977,"['9905141', '0101018']"
10978,"['9905149', '9903102', '0002024']"
10979,"['9905151', '9905158', '9905171']"
10980,['9905151']
10981,['9905151']
10982,['9905141']
10983,"['9905175', '0003086', '0103019', '0109165', '0111055', '0110225', '0210016', '0301138', '0304168']"
10984,"['9905161', '0002056', '0003103', '0005137', '0010116', '0110238']"
10985,['9905161']
10986,"['9905158', '9905171', '9906016']"
10987,['9905172']
10988,['9905172']
10989,['9905172']
10990,"['9905175', '0004016', '0005209', '0103156', '0103019', '0201189', '0202142', '0207168', '0210165', '0210186']"
10991,['9905172']
10992,"['9905208', '0011273', '0011258', '0109110', '0206229']"
10993,['9905178']
10994,['9905182']
10995,"['9905183', '9903099', '0102123', '0205033', '0208178', '0212269']"
10996,"['9905178', '0011237', '0207057']"
10997,"['9905137', '0303016']"
10998,"['9905192', '0203200']"
10999,['9905192']
11000,['9905192']
11001,['9905196']
11002,['9905197']
11003,"['9905186', '9910059', '9911073', '0005163', '0006102', '0004142', '0008239', '0011155', '0101064', '0111156', '0206195', '0212083', '0211075', '0211271', '0212252', '0303115']"
11004,['9905207']
11005,"['9905188', '9911177', '0011293']"
11006,"['9905211', '9911066', '0004017', '0106099']"
11007,['9905204']
11008,['9905207']
11009,['9905207']
11010,['9905201']
11011,"['9905215', '0104058', '0105163', '0201179']"
11012,"['9905215', '9906198', '0006051', '0006057', '0010073', '0011196', '0105198', '0209208']"
11013,['9906088']
11014,['9906005']
11015,"['9906005', '9906003']"
11016,['9906005']
11017,"['9906007', '0003258']"
11018,"['9906008', '0212134']"
11019,"['9906008', '9910234', '0111084', '0206158', '0206174']"
11020,['9906065']
11021,"['9906009', '9906025']"
11022,"['9906010', '9905221', '0002213', '0002232', '0005161', '0009245', '0102024', '0104220', '0106275', '0208005', '0203085', '0212342', '0304120']"
11023,['9906014']
11024,['9906028']
11025,"['9906031', '9909125', '0003085', '0004092', '0009077', '0010023', '0011192', '0012078', '0103177', '0105024', '0104259', '0109063', '0103103', '0202090', '0202176', '0203175', '0205144', '0206152', '0209228', '0211234', '0211202', '0212010', '0212082', '0212274', '0303065', '0303144']"
11026,['9906026']
11027,['9905226']
11028,"['9906010', '9905221', '9907072', '0002213', '0103014', '0203131']"
11029,['9906014']
11030,"['9905226', '9907216', '0104056']"
11031,['9906180']
11032,"['9906053', '0008161', '0104172', '0110248', '0212167', '0301220']"
11033,"['9906054', '9907159', '0005224', '0005267', '0105224', '0206201', '0208135']"
11034,"['9907056', '0206061']"
11035,"['9907055', '0110023', '0210119', '0301207']"
11036,['9907059']
11037,['9907048']
11038,"['9907048', '9912116']"
11039,['9906058']
11040,"['9906059', '9910100', '0003291', '0009087', '0101136', '0105151', '0110062', '0112066', '0205103', '0212014']"
11041,"['9906050', '0110042']"
11042,"['9906050', '9907196', '0110042', '0301204']"
11043,"['9906077', '0203071']"
11044,"['9906047', '0105205', '0204050']"
11045,['9906058']
11046,['9906133']
11047,['9906103']
11048,"['9906157', '0008179', '0109095']"
11049,['9906175']
11050,['9906175']
11051,['9906156']
11052,"['9906154', '0012220', '0210203', '0302180']"
11053,"['9906166', '0102027', '0106258', '0108051']"
11054,"['9906098', '0008052', '0003063']"
11055,"['9906099', '0007007', '0011056', '0204025', '0303182']"
11056,"['9906113', '0103061', '0204082', '0210138']"
11057,['9906132']
11058,"['9906124', '0005004', '0006161', '0010050', '0102195', '0103185', '0108242', '0303142']"
11059,"['9906124', '0005004', '0006161', '0010050', '0102195', '0103185', '0108242', '0303142']"
11060,['9906108']
11061,"['9906109', '0003124', '0007158', '0109076']"
11062,['9906110']
11063,['9906110']
11064,['9906111']
11065,['9906171']
11066,"['9906170', '0207220']"
11067,"['9906021', '0012086']"
11068,['9906024']
11069,['9906087']
11070,"['9906089', '0101079', '0211242']"
11071,"['9906144', '0101105']"
11072,"['9906146', '0108045', '0110231', '0111258', '0203141']"
11073,"['9906034', '9908158', '0109016']"
11074,"['9906035', '0111255']"
11075,['9906035']
11076,['9906037']
11077,['9906016']
11078,['9906016']
11079,"['9906147', '0006210', '0104133', '0204070', '0212105']"
11080,['9906152']
11081,['9906170']
11082,['9906138']
11083,"['9906148', '0004093', '0009167', '0102145', '0104035', '0104179', '0204195', '0303155']"
11084,['9906144']
11085,"['9906135', '9906136', '9908210', '0003189', '0006155', '0010089', '0106283', '0110075', '0206021']"
11086,['9906189']
11087,['9906189']
11088,['9906189']
11089,"['9906191', '9909073', '0006028', '0102121']"
11090,['9906193']
11091,"['9907001', '9907002', '9907003', '0002031', '0008155', '0012231', '0204107', '0209120']"
11092,"['9907006', '0001065', '0104113']"
11093,['9907006']
11094,['9906199']
11095,['9906181']
11096,['9906181']
11097,"['9906183', '0009223']"
11098,"['9906186', '0011135', '0012190']"
11099,['9906186']
11100,"['9906186', '0004181', '0008066', '0205143']"
11101,['9907009']
11102,['9907009']
11103,['9906244']
11104,"['9904191', '9908113', '9910211', '0001204', '0004131', '0010274', '0207266', '0301079']"
11105,['9904193']
11106,"['9904194', '9910128']"
11107,['9906235']
11108,['9907013']
11109,"['9907014', '9907098']"
11110,"['9907018', '9906212']"
11111,['9907022']
11112,['9907009']
11113,"['9906224', '9911098', '0008090', '0010104', '0012010', '0102125', '0203272', '0205066', '0206195', '0212083', '0208231', '0211220', '0211075', '0211271', '0301217', '0303115']"
11114,"['9906225', '0003018', '0008072', '0008095', '0106122', '0110259', '0208118']"
11115,['9906231']
11116,['9906233']
11117,['9906233']
11118,"['9906244', '9911119']"
11119,['9907072']
11120,"['9907036', '9909194', '9910241', '0001123', '0004106', '0011029', '0012184', '0102063', '0105319', '0106107', '0109049', '0103079', '0201054', '0202045', '0208028', '0209255', '0203089', '0303199']"
11121,['9907104']
11122,"['9907042', '9907043']"
11123,"['9907044', '9907168']"
11124,['9907104']
11125,['9907104']
11126,"['9907105', '0107253', '0207265', '0212029']"
11127,"['9907105', '9907103']"
11128,"['9907105', '9907103']"
11129,"['9907102', '0005277', '0005278']"
11130,"['9907103', '9907105', '0107253', '0207265', '0212029']"
11131,['9907103']
11132,"['9907044', '0006153']"
11133,['9907045']
11134,"['9907059', '0011180', '0104030']"
11135,"['9907065', '0101124']"
11136,['9907046']
11137,['9907028']
11138,['9907028']
11139,"['9907029', '0011122', '0108176', '0201248', '0207197', '0209004', '0302127']"
11140,"['9907030', '0007159']"
11141,"['9907031', '0008068', '0009029', '0108233']"
11142,"['9907089', '9909052']"
11143,"['9906210', '0008216', '0103117', '0205266', '0212079']"
11144,['9906211']
11145,"['9906200', '0303001']"
11146,['9906202']
11147,"['9907080', '0001112', '0006069', '0103239', '0105199', '0105212', '0108187', '0109050', '0111098', '0111030']"
11148,"['9907096', '0009208']"
11149,"['9907082', '9909144', '0009083']"
11150,"['9907094', '9912029', '0008247', '0105246', '0110270', '0111199', '0206131']"
11151,"['9903090', '0003235', '0207001', '0210155']"
11152,"['9907198', '9907207', '0303154']"
11153,"['9907185', '9910242']"
11154,"['9907186', '0109053']"
11155,['9907185']
11156,"['9907188', '0112047']"
11157,['9907185']
11158,"['9907186', '0203061', '0304115']"
11159,"['9907137', '9910070']"
11160,['9907137']
11161,['9907137']
11162,['9907137']
11163,['9907150']
11164,['9907151']
11165,['9907154']
11166,['9907154']
11167,"['9907139', '9911145', '0007229', '0010031']"
11168,"['9907155', '9910055']"
11169,['9907137']
11170,"['9907120', '0105028', '0108045', '0110231', '0212064']"
11171,['9907198']
11172,"['9907198', '9907207']"
11173,"['9908052', '0302111']"
11174,['9908178']
11175,['9908179']
11176,"['9908169', '9909148', '0001127', '0009231', '0104244']"
11177,"['9908168', '9910084', '0112033']"
11178,['9908160']
11179,['9908160']
11180,['9907176']
11181,"['9907177', '0003059', '0110024', '0203185', '0212069']"
11182,['9907194']
11183,"['9907192', '9910097', '0107005', '0107024', '0207038']"
11184,"['9907194', '0104118']"
11185,['9907197']
11186,"['9907168', '9908172']"
11187,"['9907168', '0105193', '0107017', '0109014', '0303177']"
11188,"['9907169', '0212064']"
11189,['9907163']
11190,"['9907177', '0003059', '0110024', '0209258', '0303081']"
11191,"['9907212', '0209147']"
11192,"['9907215', '0001066', '0003219', '0009101', '0011185', '0104045', '0106024', '0206103', '0208203', '0304208']"
11193,"['9907207', '9907198']"
11194,['9908036']
11195,['9907207']
11196,"['9908003', '9912071', '0006089', '0107027', '0211260']"
11197,['9908005']
11198,['9908007']
11199,['9907200']
11200,['9907204']
11201,['9907204']
11202,['9908050']
11203,['9907199']
11204,['9908031']
11205,"['9908031', '0010134', '0105279', '0212304']"
11206,"['9907148', '0005035', '0105313', '0205248', '0212030', '0302113']"
11207,"['9907144', '9910111', '9910249', '0002002', '0006239', '0008186']"
11208,"['9908042', '9908043']"
11209,"['9908042', '9908043', '0002038']"
11210,"['9908050', '0208224']"
11211,['9908034']
11212,"['9908015', '0011025']"
11213,['9908017']
11214,"['9908017', '0112247', '0203009']"
11215,"['9908017', '0203009']"
11216,"['9908177', '0007049']"
11217,"['9908123', '0104055']"
11218,"['9908066', '0008130']"
11219,"['9908133', '9908132', '9912127', '0109151']"
11220,"['9908135', '9912151', '0006047', '0003075', '0103223', '0104100', '0104010', '0109069', '0112229', '0206196', '0208174', '0209226', '0211009', '0304224']"
11221,['9908118']
11222,['9908119']
11223,['9908119']
11224,['9908066']
11225,['9908059']
11226,['9908059']
11227,['9908059']
11228,['9908061']
11229,['9908062']
11230,['9908089']
11231,"['9908070', '0110070']"
11232,['9908073']
11233,['9908073']
11234,['9908054']
11235,"['9912075', '0001215', '0003176', '0011117']"
11236,"['9912077', '9909094', '9911109', '0003170', '0004049', '0010266', '0104048', '0111215', '0212099', '0208058', '0209169', '0210278', '0212131', '0301243']"
11237,['9912071']
11238,"['9912081', '0006026']"
11239,"['9912081', '9912162', '0006026', '0006077', '0208184', '0209142']"
11240,"['9912070', '0003113', '0009231', '0104244', '0110147', '0201161', '0205286', '0302153']"
11241,"['9908102', '9911086']"
11242,['9908102']
11243,"['9908102', '9911086']"
11244,"['9908102', '9911086', '9911086']"
11245,['9908102']
11246,"['9908101', '0001019', '0108053']"
11247,"['9908102', '9911086']"
11248,['9908102']
11249,['9908053']
11250,['9908102']
11251,"['9908099', '0009052']"
11252,"['9908102', '9911086', '0209022']"
11253,['9908098']
11254,['9909001']
11255,['9909002']
11256,"['9908149', '0001019', '0108053']"
11257,"['9908149', '0001019', '0108053']"
11258,['9908209']
11259,"['9909004', '0111020']"
11260,['9908205']
11261,['9908206']
11262,['9908207']
11263,['9908154']
11264,['9908143']
11265,['9908144']
11266,['9908173']
11267,['9908173']
11268,"['9908170', '0112074', '0304252']"
11269,"['9908157', '0005155']"
11270,['9908180']
11271,"['9908140', '0003098', '0303161']"
11272,"['9908140', '0003098', '0107091']"
11273,"['9908140', '0003098']"
11274,['9908154']
11275,['9908196']
11276,"['9908192', '0105051']"
11277,['9908194']
11278,['9908093']
11279,['9908093']
11280,['9908086']
11281,"['9908190', '0006173', '0111065', '0203158']"
11282,"['9908187', '0010036']"
11283,['9908202']
11284,"['9909008', '0304146']"
11285,"['9908185', '0003298', '0007145', '0007174', '0011109', '0011107', '0110302', '0103114', '0212150']"
11286,"['9908197', '0003279', '0005060', '0012027', '0103160', '0105150', '0111184']"
11287,"['9908197', '0003279', '0005060', '0012027', '0103160', '0105150', '0111184']"
11288,['9908197']
11289,['9908191']
11290,"['9908180', '9910159']"
11291,"['9908184', '0008071', '0111261']"
11292,"['9908185', '0002195']"
11293,"['9908197', '0003279', '0005060', '0012027', '0103160', '0105150', '0111184']"
11294,"['9909037', '9909090', '9909160']"
11295,['9909020']
11296,['9909029']
11297,['9909025']
11298,"['9909091', '9912261', '0006052', '0008242', '0011039', '0101002', '0102192', '0106079', '0107116', '0112101', '0206171', '0210054', '0302010']"
11299,"['9909060', '9910262', '0209137', '0209223']"
11300,['9909033']
11301,['9909036']
11302,"['9909033', '0109104']"
11303,['9909050']
11304,['9909046']
11305,['9909038']
11306,"['9909051', '0005095', '0101236']"
11307,"['9909053', '0012091', '0102126', '0109101', '0204132']"
11308,"['9909056', '0005288', '0009051', '0202189', '0205258', '0208047', '0211195', '0211206']"
11309,"['9909057', '0109012']"
11310,['9909078']
11311,"['9909079', '9910043', '0008020', '0010019', '0102141', '0104089', '0107184', '0110019', '0112153', '0205189', '0207055', '0212088', '0210253', '0301003', '0304236']"
11312,"['9909065', '0208016', '0203063']"
11313,['9910078']
11314,['9910078']
11315,['9910078']
11316,['9910078']
11317,"['9909067', '0105321']"
11318,['9909084']
11319,"['9909086', '0003290', '0012048']"
11320,['9909092']
11321,['9909096']
11322,"['9909098', '9911082']"
11323,"['9909109', '9909213', '9911096', '9912019', '0005204', '0007204', '0010017', '0010090', '0011095', '0106048', '0203112', '0203109', '0206161', '0302191']"
11324,"['9909116', '0106160', '0112236', '0205296', '0303191']"
11325,['9909114']
11326,"['9909118', '0012176', '0105078', '0210154']"
11327,['9909122']
11328,"['9909114', '9911229', '0009100', '0210014']"
11329,['9909149']
11330,['9909138']
11331,"['9909134', '0007060']"
11332,['9909134']
11333,['9909140']
11334,['9909141']
11335,"['9909142', '9910151']"
11336,"['9909142', '9910151', '9910166', '0008215', '0008224', '0210306', '0302145']"
11337,['9909142']
11338,['9909142']
11339,['9909142']
11340,['9909118']
11341,['9909178']
11342,['9909168']
11343,"['9909150', '9909157']"
11344,"['9909167', '9911146']"
11345,"['9909155', '0001186', '0006046', '0105243', '0201025']"
11346,"['9909155', '0108017']"
11347,"['9909165', '0006072']"
11348,"['9909161', '9909162']"
11349,"['9909161', '9909162', '0104145', '0106017']"
11350,"['9909165', '0006072']"
11351,['9909166']
11352,"['9909166', '0002167', '0002234', '0003222', '0111258']"
11353,"['9909158', '9909159']"
11354,"['9909181', '0109023', '0110127', '0211224', '0211227', '0212213']"
11355,"['9909182', '9911197', '0006226', '0007233', '0012152', '0108220', '0201260', '0204206', '0205310', '0212339']"
11356,['9909174']
11357,['9909175']
11358,['9909168']
11359,"['9909183', '0109130', '0110203']"
11360,['9909106']
11361,"['9909206', '0002212', '0112049']"
11362,['9909210']
11363,"['9909198', '0006101', '0011294', '0110110', '0111024']"
11364,"['9910025', '0003215', '0005129', '0006160', '0006236', '0010204', '0206212']"
11365,['9910025']
11366,"['9910025', '0006160', '0010204', '0104170', '0110091']"
11367,['9910026']
11368,"['9910027', '0008246', '0208121', '0210125']"
11369,['9910005']
11370,['9910002']
11371,['9910003']
11372,['9910005']
11373,['9910005']
11374,['9910002']
11375,['9909200']
11376,"['9909201', '0202090', '0210048']"
11377,['9910024']
11378,['9910024']
11379,['9910015']
11380,"['9910020', '0012051', '0206200']"
11381,['9907219']
11382,"['9907219', '0010217', '0104041', '0107195', '0203173', '0206213', '0301063', '0303127']"
11383,['9907219']
11384,['9907224']
11385,['9907224']
11386,['9910007']
11387,"['9910008', '9910009', '9910051', '0010157']"
11388,"['9910036', '9911169', '0002250', '0005021', '0010169', '0203064', '0209201', '0301020']"
11389,"['9910040', '0006037', '0008211', '0011092']"
11390,['9910044']
11391,['9910024']
11392,['9910026']
11393,"['9910034', '0112156']"
11394,"['9910008', '9910009', '0010157']"
11395,['9910012']
11396,['9910012']
11397,"['9910013', '0012025', '0207284', '0212210']"
11398,['9910024']
11399,['9909191']
11400,"['9910069', '0004048', '0011001', '0304249']"
11401,"['9910069', '0002110', '0004048', '0011001', '0105005']"
11402,['9910061']
11403,"['9910119', '0009070']"
11404,['9910120']
11405,['9910120']
11406,"['9910124', '9910158', '0005250']"
