,Paper Id,Author Id,Authors,Year,Topic Words
1596,0601040,7008,Rui Neves,2006.0,"{'string': 0.06592929406098968, 'liouville': 0.05306219094764009, 'eld': 0.05092846699940341, 'boundary': 0.048339545994159364, 'instanton': 0.040561143209109814, 'lett': 0.03975857912960044, 'critical': 0.03958651562145418, 'action': 0.03875427254152272, 'theory': 0.037108243985868275, 'case': 0.034664202427313225, 'exp': 0.03453353406954978, 'function': 0.03316640364956243, 'model': 0.03198323972759204, 'gauge': 0.030724682694846517, 'partition': 0.030458617387732454, 'nucl': 0.029993265155017296, 'linear': 0.02858407125604609, 'functions': 0.028580247661841328, 'elds': 0.02809570678991792, 'eective': 0.02581142803884927, 'order': 0.02498695881905344, 'mode': 0.02498695881905344, 'conditions': 0.02497364928075037, 'brst': 0.024339920831872915, 'space': 0.023989194981933623, 'perturbative': 0.0225936453559044, 'weyl': 0.0219577470021885, 'couplings': 0.021850486719697734, 'shell': 0.021429877448432666, 'ghost': 0.021054977607487455}"
1597,0507148,5742,Ryu Sasaki,2005.0,"{'solutions': 0.06378016462923204, 'soliton': 0.05443706891410195, 'eld': 0.045301371592353534, 'real': 0.03548927071850005, 'toda': 0.032879382319601906, 'ane': 0.03054836456477646, 'solitons': 0.02971669904918432, 'quantum': 0.028512236686018995, 'nucl': 0.019657711935968762, 'solution': 0.018479895638750733, 'simple': 0.0181488613380997, 'mass': 0.017336207097577404, 'hermitian': 0.0171566856087836, 'imaginary': 0.01598866729802723, 'energy': 0.013807333300800898, 'nxj': 0.013120161085658673, 'time': 0.013032937379332497, 'hep': 0.01256869992276867, 'complex': 0.010201584266600179, 'eigenvalues': 0.00924571920843314, 'nite': 0.00924571920843314, 'theories': 0.00924571920843314, 'dierent': 0.009080907355359605, 'hermiticity': 0.008096390067225314, 'hollowood': 0.007738300689092363, 'eigenfunctions': 0.007657979135542586, 'positive': 0.007657979135542586, 'corrections': 0.007451379737723543, 'complete': 0.007439616700817762, 'negative': 0.006772220390691613, 'small': 0.0067369401218558495, 'sasaki': 0.006565542745519369, 'motion': 0.006490063887253589, 'matrices': 0.006490063887253589, 'classical': 0.006378330164936265, 'total': 0.006378330164936265, 'argument': 0.005895873766481424, 'stability': 0.005806140656872724, 'simply': 0.00578290329034989, 'orthogonal': 0.0053688320678957355, 'satisfying': 0.0053688320678957355, 'condition': 0.005194642153200581, 'initial': 0.005054807866598216, 'reality': 0.004840060923053835, 'constant': 0.004660600916919066, 'delius': 0.004660600916919066, 'denite': 0.004540327934187988, 'gordon': 0.004540327934187988, 'unstable': 0.004540327934187988, 'vacuum': 0.004297208965238949, 'develop': 0.00421374151122379, 'arguments': 0.00421374151122379}"
1598,0604010,2005,Ryuichi Nakayama,2006.0,"{'action': 0.06526672599096822, 'lett': 0.052466261399421614, 'functions': 0.03637291054500542, 'gauge': 0.03495417868533891, 'amplitude': 0.03370395895173953, 'arbitrary': 0.029991277755120224, 'time': 0.029022954102802753, 'loop': 0.02453022651604797, 'gravity': 0.02408113114848497, 'quantum': 0.020911300485633187, 'constant': 0.020911300485633187, 'cylinder': 0.020775892238359843, 'nucl': 0.020775892238359843, 'pure': 0.018209161743057537, 'proper': 0.0164042637804383, 'metric': 0.014821689427904818, 'function': 0.013896265667571251, 'term': 0.01366822280154384, 'conformal': 0.013576201529026253, 'sred': 0.012659495934337343, 'induced': 0.011968123868244869, 'theory': 0.011795860070674721, 'coordinate': 0.011418653127967067, 'reduce': 0.011122559848451058, 'energy': 0.010881891246868225, 'rev': 0.009826794294387625, 'modes': 0.009826794294387625, 'mechanics': 0.009826794294387625, 'matrix': 0.009579276796991117, 'sind': 0.009127284730543509}"
1599,0702222,4163,Ryusuke Endo,2007.0,"{'gauge': 0.11398943792744082, 'term': 0.07299604812787246, 'eld': 0.05626213278259051, 'kernel': 0.046368474300058304, 'heat': 0.04330607440361041, 'anomaly': 0.03976164824196002, 'minimal': 0.03752370292193952, 'conformal': 0.03202067615681098, 'spin': 0.0316964657898673, 'nucl': 0.025316001347148905, 'dimensions': 0.024971018339511097, 'time': 0.024025176829537864, 'loop': 0.024025176829537864, 'expansion': 0.022330805374310828, 'general': 0.020321733194653704, 'operators': 0.0198251315180924, 'dependent': 0.019684767401139544, 'dependence': 0.017874702572706177, 'operator': 0.017170632304620195, 'covariant': 0.016727106417787227, 'witts': 0.015868019541267046, 'rev': 0.015092119422543751, 'space': 0.015092119422543751, 'total': 0.014481764098811113, 'coecients': 0.014453323685520464, 'rarita': 0.014100667210740436, 'written': 0.014100667210740436, 'witt': 0.013982899388949574, 'expressed': 0.013743360894525186, 'quantities': 0.01216299892271247}"
1600,0407130,1317,S,2004.0,"{'black': 0.10901384695764675, 'horizon': 0.08969697516433832, 'extremal': 0.04214182909902087, 'hole': 0.03794492517003818, 'holes': 0.03361586772552405, 'dilaton': 0.031887872651615135, 'scalar': 0.022288067138132715, 'rev': 0.022257165040185517, 'quantum': 0.02207993561132078, 'large': 0.019428677141124475, 'singularity': 0.015586686145167561, 'entropy': 0.015385561798240636, 'metric': 0.014763329405760306, 'outer': 0.014598623732113708, 'suggests': 0.013363193180161576, 'strominger': 0.012657290651953146, 'dimensions': 0.01234023190841169, 'work': 0.01234023190841169, 'stress': 0.01234023190841169, 'classical': 0.01043353862488737, 'divergence': 0.009877112075378908, 'states': 0.008916207250149605, 'tidal': 0.008675145718903647, 'forces': 0.008445214513083, 'nite': 0.008442387079846781, 'time': 0.008442387079846781, 'charged': 0.008350996071274201, 'solution': 0.008350996071274201, 'radiation': 0.0076041555786574185, 'continuation': 0.006757280103473005, 'scattering': 0.006692713587453311, 'mild': 0.006155187003511674, 'charge': 0.006155187003511674, 'proper': 0.005707857366304813, 'corrected': 0.005707857366304813, 'eects': 0.00565644736457005, 'stay': 0.00565644736457005, 'mass': 0.0055899662425212965, 'spacetime': 0.0055899662425212965, 'universe': 0.005212013649605121, 'semiclassical': 0.004245861583085046, 'expect': 0.004195959338728711, 'harvey': 0.004195959338728711, 'include': 0.003698026540375755, 'critical': 0.003698026540375755}"
1601,0412292,14795,S. A. Alavi,2005.0,"{'space': 0.07109845715934489, 'sin': 0.055823808750465526, 'quantum': 0.04956024534870748, 'energy': 0.03818831924587289, 'case': 0.03609297346469609, 'cos': 0.03295230155353197, 'potential': 0.030578304335156865, 'lett': 0.027733134480169844, 'particle': 0.024909051730641976, 'dimensional': 0.022261293837771493, 'nondeformed': 0.021073092234373647, 'nmm': 0.020502288987191752, 'equation': 0.01852177636663256, 'qdeformed': 0.017128606529640152, 'perturbative': 0.0162265141963278, 'schroedinger': 0.015808898082849108, 'eikx': 0.014667591310606697, 'physics': 0.013471094966285568, 'theory': 0.013412812528152386, 'wess': 0.013175692850336816, 'shift': 0.012653429230642279, 'time': 0.01200803946640086, 'applications': 0.011149166318966848, 'hep': 0.010826675298529029, 'tunneling': 0.010826675298529029, 'jian': 0.010826675298529029, 'solutions': 0.010782253667232927, 'variables': 0.010782253667232927, 'potentials': 0.010605841186828656, 'study': 0.010605841186828656}"
1602,0312322,3633,S. Bellucci,2004.0,"{'electron': 0.10722578248639737, 'dimensional': 0.0668114840054544, 'fermi': 0.05977836972090387, 'eective': 0.056324521338458895, 'interaction': 0.05066092892281685, 'bellucci': 0.0443456719762913, 'renormalization': 0.04406203571860223, 'action': 0.042955036368701564, 'liquid': 0.04232951650431804, 'behavior': 0.040255429853642305, 'low': 0.03849877717628808, 'rev': 0.029788686083338668, 'gauge': 0.028628094503536927, 'model': 0.028313583718502677, 'luttinger': 0.027559400148964852, 'invariant': 0.02732754845209351, 'chiral': 0.027321535896584717, 'wavefunction': 0.026536030366661613, 'background': 0.02380940200924015, 'coulomb': 0.023650089322353594, 'study': 0.0221926625631398, 'eld': 0.02205852214755638, 'point': 0.021199972018361768, 'gure': 0.02071856642436603, 'gravitational': 0.020532306614734014, 'order': 0.02038093002467283, 'log': 0.020294738719997308, 'cond': 0.020182597253971746, 'mat': 0.020182597253971746, 'methods': 0.020182597253971746}"
1603,0410188,7637,S. Carneiro,2005.0,"{'local': 0.06661128268309496, 'lagrangean': 0.05627569279695694, 'magnetic': 0.032926581150653444, 'dual': 0.030493066798361616, 'variations': 0.01844453692798048, 'potentials': 0.018124256961056896, 'principle': 0.012663096097216275, 'pole': 0.012557939590186919, 'currents': 0.012523419659740728, 'change': 0.012523419659740728, 'classical': 0.011812776564485346, 'transformation': 0.010186917832346409, 'integration': 0.010186917832346409, 'formulation': 0.009837241544473699, 'respect': 0.009837241544473699, 'proposed': 0.009505215589929727, 'absence': 0.008866946643684344, 'theories': 0.008687722139555171, 'energy': 0.008687722139555171, 'degrees': 0.008687722139555171, 'bosonic': 0.008687722139555171, 'extremum': 0.008687722139555171, 'time': 0.008498330826377035, 'olive': 0.008362815226538069, 'lorentzs': 0.00820640789949741, 'lines': 0.00820640789949741, 'particles': 0.00820640789949741, 'abelian': 0.007384063660083491, 'reduces': 0.007345441133750526, 'simple': 0.007345441133750526, 'hamiltonian': 0.007199368261583711, 'saddle': 0.007199368261583711, 'euler': 0.00680255956902175, 'variation': 0.006347336995295716, 'sign': 0.006347336995295716, 'giambiagi': 0.005921117268239754, 'path': 0.005921117268239754, 'ferrari': 0.005674965232463705, 'stand': 0.005674965232463705, 'potential': 0.004930886298386804, 'singular': 0.004930886298386804, 'particless': 0.004807551820068284, 'model': 0.003690992946502575}"
1604,0408155,1086,S. Deser,2004.0,"{'term': 0.06536156227848108, 'susy': 0.056673266312117304, 'invariant': 0.05585074807689272, 'weyl': 0.052855884424834125, 'action': 0.04731327422806273, 'sugra': 0.04495694867000814, 'gauge': 0.04247752039353155, 'cosmological': 0.04222505783592102, 'duality': 0.04035933281531518, 'type': 0.03847346379293055, 'actions': 0.0376084537734999, 'eld': 0.036877645118318925, 'terms': 0.03623377725602041, 'loop': 0.0321957667241385, 'form': 0.031330149611550465, 'energy': 0.030896994233246655, 'magnetic': 0.029972656721141015, 'scalar': 0.027997150029948247, 'leading': 0.027997150029948247, 'theory': 0.02727336733602054, 'electric': 0.02563155604704853, 'anomaly': 0.021185197029277333, 'mass': 0.020876940003807222, 'order': 0.020491553222309278, 'graviton': 0.019479218025400535, 'equation': 0.019304390592680458, 'supergravity': 0.018890242791573055, 'eective': 0.01867512527449378, 'point': 0.01867512527449378, 'tensor': 0.018031480029446524}"
1605,0408204,8456,S. Doplicher,2005.0,"{'map': 0.014402931646403359, 'algebra': 0.01029061816230098, 'relations': 0.010003095227919395, 'localization': 0.0073609153682454576, 'variables': 0.007345086922918748, 'lorentz': 0.00662555893018274, 'diagonal': 0.00628286013378225, 'planck': 0.006243458050733514, 'matrix': 0.006010829557670585, 'nite': 0.005961642735679021, 'perturbation': 0.0055582319105588925, 'hamiltonian': 0.005026194728635823, 'yields': 0.004888658732550316, 'discussed': 0.004419490646699525, 'note': 0.004170408714294336, 'elements': 0.004170408714294336, 'localized': 0.004075238374576393, 'schwartz': 0.004075238374576393, 'rst': 0.004009443286592008, 'ultraviolet': 0.0039766340281881685, 'standard': 0.0033423148271742582, 'explicitly': 0.0032592128930655643}"
1606,0511061,4422,S. Elitzur,2006.0,"{'det': 0.04046029990547643, 'form': 0.0154891324508569, 'sigma': 0.012129211742793149, 'terms': 0.010483568123777123, 'invariant': 0.009138139906355326, 'worldsheet': 0.008557476431177964, 'models': 0.008192844607287107, 'function': 0.007764362712110898, 'dlg': 0.007471939446749211, 'derivative': 0.006526449040461351, 'discuss': 0.006374233290875088, 'original': 0.006226734578357312, 'correlator': 0.006033797702590491, 'anomalous': 0.005926431123426363, 'dual': 0.005711661334685838, 'duality': 0.005648732431462, 'central': 0.005280514787435944, 'factor': 0.005268669361011829, 'mixed': 0.0049840572552913645, 'charge': 0.004856533220993592, 'vanish': 0.004555621664140811, 'choose': 0.004154763362128385, 'generators': 0.0040820861943710535}"
1607,0406018,610,S. Ferrara,2004.0,"{'charges': 0.08132200450149002, 'bps': 0.06706682059862232, 'supersymmetry': 0.06621374435863608, 'spin': 0.06369686331104245, 'real': 0.056442595921838236, 'theories': 0.05276681161272845, 'invariant': 0.05070320110612821, 'space': 0.049535289433632335, 'time': 0.049420272966776646, 'harmonic': 0.04875440566411382, 'states': 0.04466576950936574, 'dimensional': 0.04466576950936574, 'preserving': 0.04140556235230769, 'osp': 0.03679781507612202, 'brane': 0.03550171981352658, 'theory': 0.0351986058225999, 'black': 0.0337636367079841, 'table': 0.032801324146228675, 'hep': 0.029634585036567684, 'case': 0.02953242267495776, 'charge': 0.029254936966983128, 'holes': 0.02917514622413419, 'analyticity': 0.027727680758185755, 'usp': 0.026922493213063076, 'superalgebras': 0.02681619583487843, 'signature': 0.026418316832485668, 'lett': 0.02587080436859757, 'correspond': 0.025536454608591996, 'rev': 0.02443154526398219, 'electric': 0.024381587129460702}"
1608,0604043,11456,S. Frolov,2006.0,"{'free': 0.055589156196526573, 'stress': 0.0364618602832564, 'correlators': 0.02947246911311816, 'cft': 0.021397645300088492, 'dimensions': 0.016583064916760593, 'tensors': 0.01541124317835929, 'superconformal': 0.015128940483275096, 'multiplet': 0.015097031906469029, 'absorption': 0.012845597337663925, 'theories': 0.012162953952150585, 'constants': 0.010664769365039961, 'scalars': 0.00939313183551299, 'klebanov': 0.00908340993961629, 'anti': 0.00908340993961629, 'internal': 0.00815035192013103, 'correlation': 0.00811313529039523, 'scalar': 0.007984022356986096, 'ree': 0.007908780377936749, 'gravitational': 0.007572027303701588, 'weyl': 0.007572027303701588, 'selfdual': 0.006921417328451536, 'independent': 0.006764852416466728, 'entropy': 0.006764852416466728, 'level': 0.00676319620642897, 'energy': 0.006476314110210091, 'interacting': 0.006476314110210091, 'represented': 0.006476314110210091, 'coecient': 0.005413256769998567, 'description': 0.005398724312328306, 'triple': 0.004513654010420206}"
1609,0403129,6591,S. G. Naculich,2004.0,"{'theory': 0.06686591615050354, 'hep': 0.05891845024880422, 'pnn': 0.05851361574351245, 'instanton': 0.05486022754339151, 'gauge': 0.045447725833104524, 'witten': 0.043038331057292385, 'curve': 0.0414129240544559, 'order': 0.03853275408082529, 'matter': 0.029259057597651447, 'university': 0.025271154086431824, 'tmn': 0.025085155011995666, 'schnitzer': 0.021810810219742127, 'log': 0.0205686753141951, 'seiberg': 0.019236881039986206, 'parameters': 0.016737349840684104, 'rhedin': 0.01646315128374647, 'dhoker': 0.016371705400902825, 'masses': 0.01617295546114839, 'chiral': 0.01617295546114839, 'phong': 0.015397184574174674, 'naculich': 0.015182868213095474, 'adjoint': 0.015182868213095474, 'branch': 0.015182868213095474, 'fisher': 0.013749316024366937, 'qnn': 0.013749316024366937, 'massless': 0.01256344641180614, 'coulomb': 0.01256344641180614, 'waltham': 0.01256344641180614, 'npnn': 0.012357627253297839, 'supported': 0.012357627253297839, 'grant': 0.012357627253297839, 'ennes': 0.012073652267610984, 'result': 0.012073652267610984, 'case': 0.012073652267610984, 'accuracy': 0.011557486628472946, 'predictions': 0.010995078230751076, 'fundamental': 0.010995078230751076, 'martin': 0.010932600582063523, 'single': 0.010932600582063523, 'surface': 0.01079988034191959, 'branes': 0.010138725771849239, 'quantum': 0.00918143715664145, 'based': 0.00918143715664145, 'factor': 0.007717790162661414}"
1610,0512208,76,S. Govindarajan,2007.0,"{'states': 0.16755100501135844, 'ghost': 0.114570380128141, 'number': 0.07576685644180092, 'minimal': 0.05618508041267712, 'matter': 0.05219504785484083, 'brst': 0.042928582701003304, 'string': 0.04223655369346805, 'ring': 0.039354178967552, 'operators': 0.03737096066982204, 'state': 0.03678353443505475, 'conformal': 0.0357797752341007, 'correlation': 0.035671549741808306, 'operator': 0.03442842584765282, 'model': 0.03212521942282924, 'eld': 0.03117985202718384, 'elements': 0.02984170765863159, 'functions': 0.029368615165609402, 'null': 0.029093816933212543, 'theory': 0.029043955515487625, 'critical': 0.027253212032856584, 'physical': 0.023612481524567283, 'models': 0.02304712500767464, 'primary': 0.022390596007927442, 'liouville': 0.021599040501965466, 'space': 0.020820779829502367, 'descent': 0.020489175830416616, 'equations': 0.020435397815985912, 'vanishing': 0.019201810671215094, 'matrix': 0.01910002094189114, 'dimension': 0.016031368393618683}"
1611,0703211,10028,S. Groot Nibbelink,2007.0,"{'dimensional': 0.09288217742327173, 'kahler': 0.06662936310490794, 'theory': 0.06030146090745509, 'function': 0.05971320480192486, 'charge': 0.05155701477996488, 'regularization': 0.05045712930644462, 'coset': 0.048966837053490836, 'dimensions': 0.041348352413395684, 'pole': 0.03996001577597298, 'model': 0.03994938124795247, 'bundle': 0.039225096928677025, 'trivial': 0.0377662580121986, 'term': 0.03710820937110171, 'compact': 0.03562122286308912, 'sum': 0.03426427566222176, 'hep': 0.0327754840293058, 'anomaly': 0.032693090215658575, 'minimal': 0.03192559588671262, 'dimension': 0.030297320673610455, 'eld': 0.030083559966455096, 'condition': 0.029239283991064725, 'standard': 0.028981222489689297, 'integral': 0.028477193482073792, 'singlet': 0.02624323854744988, 'potential': 0.026012534371762264, 'matter': 0.025676606502379466, 'functions': 0.025449920357558622, 'momentum': 0.025382683797845237, 'energy': 0.024618789713766815, 'supersymmetric': 0.023034520216153834}"
